x,y
81.8254864267891,13.938776940995542
81.72969557823274,13.83890400792723
81.63357797417171,13.73946655342046
81.53713654627558,13.640464074903313
81.44037422621378,13.541896069803887
81.34329394565579,13.443762035550257
81.24589863627112,13.346061469570522
81.14819122972926,13.24879386929277
81.05017465769967,13.151958732145081
80.95185185185187,13.05555555555555
80.8532257438553,12.959583836952266
80.75429926537949,12.864043073763312
80.65507534809389,12.768932763416782
80.555556923668,12.674252403340759
80.4557469237713,12.580001490963335
80.3556482800733,12.486179523712595
80.25526392424344,12.392785999016631
80.15459678795123,12.299820414303527
80.05364980286618,12.207282267001377
79.95242590065773,12.115171054538262
79.8509280129954,12.023486274342277
79.74915907154865,11.932227423841505
79.64712200798698,11.841394000464037
79.54481975397988,11.750985501637961
79.44225524119683,11.661001424791364
79.33943140130731,11.571441267352336
79.2363511659808,11.482304526748965
79.1330174668868,11.393590700409343
79.0294332356948,11.305299285761544
78.92560140407424,11.217429780233672
78.82152490369467,11.129981681253811
78.71720666622554,11.042954486250046
78.61264962333632,10.956347692650468
78.50785670669653,10.870160797883162
78.40283084797564,10.78439329937622
78.29757497884312,10.699044694557726
78.1920920309685,10.614114480855774
78.08638493602122,10.52960215569845
77.98045662567077,10.445507216513835
77.87431003158666,10.361829160730032
77.76794808543836,10.278567485775117
77.66137371889535,10.195721689077182
77.55458986362711,10.113291268064312
77.44759945130316,10.031275720164604
77.34040541359298,9.949674542806138
77.233010682166,9.868487233417005
77.12541818869175,9.787713289425298
77.01763086483973,9.707352208259092
76.90965164227939,9.627403487346488
76.80148345268022,9.547866624115574
76.69312922771172,9.468741115994428
76.58459189904337,9.39002646041115
76.47587439834466,9.311722154793818
76.36697965728506,9.233827696570527
76.25791060753409,9.156342583169362
76.14867018076117,9.079266312018413
76.03926130863584,9.002598380545772
75.9296869228276,8.926338286179517
75.81994995500588,8.850485526347745
75.71005333684019,8.775039598478541
75.6,8.7
75.48954575037754,8.625381249656225
75.37844896256593,8.551198145397963
75.26671642128592,8.477450603463222
75.15435491125837,8.40413854009002
75.04137121720403,8.331261871516375
74.92777212384378,8.258820513980293
74.81356441589836,8.186814383719796
74.69875487808861,8.115243396972899
74.58335029513535,8.04410746997761
74.46735745175937,7.973406518971949
74.35078313268149,7.903140460193931
74.2336341226225,7.833309209881568
74.11591720630325,7.763912684272876
73.99763916844451,7.694950799605871
73.8788067937671,7.6264234721185655
73.75942686699183,7.558330618048976
73.6395061728395,7.490672153635116
73.51905149603094,7.4234479951150005
73.39806962128692,7.356658058726644
73.2765673333283,7.290302260708062
73.15455141687586,7.224380517297268
73.03202865665041,7.158892744732277
72.90900583737275,7.093838859251106
72.7854897437637,7.029218777091766
72.66148716054408,6.965032414492275
72.53700487243468,6.901279687690645
72.41204966415631,6.837960512924893
72.28662832042978,6.7750748064330315
72.16074762597593,6.712622484453076
72.03441436551553,6.650603463223043
71.90763532376938,6.5890176589809455
71.78041728545831,6.527864987964797
71.65276703530316,6.467145366412616
71.52469135802468,6.406858710562413
71.39619703834371,6.347004936652205
71.26729086098106,6.287583960920008
71.13797961065752,6.228595699603833
71.00827007209394,6.170040068941697
70.87816903001108,6.111916985171615
70.74768326912977,6.054226364531601
70.61681957417082,5.99696812325967
70.48558472985503,5.940142177593836
70.35398552090321,5.883748443772114
70.22202873203618,5.827786838032519
70.08972114797476,5.772257276613067
69.95706955343972,5.71715967575177
69.8240807331519,5.662493951686645
69.6907614718321,5.608260020655705
69.55711855420112,5.554457798896965
69.42315876497977,5.501087202648441
69.28888888888888,5.448148148148148
69.15431571064924,5.395640551634098
69.01944601498165,5.343564329344309
68.88428658660695,5.291919397516791
68.74884421024593,5.240705672389565
68.61312567061938,5.189923070200639
68.47713775244814,5.139571507188034
68.34088724045301,5.089650899589761
68.2043809193548,5.040161163643835
68.0676255738743,4.991102215588272
67.93062798873233,4.942473971661086
67.7933949486497,4.894276348100291
67.65593323834723,4.846509261143902
67.51824964254573,4.799172627029936
67.38035094596596,4.752266361996405
67.24224393332881,4.705790382281324
67.10393538935503,4.659744604122708
66.96543209876542,4.614128943758573
66.82674084628084,4.568943317426932
66.68786841662205,4.524187641365799
66.5488215945099,4.479861831813192
66.40960716466516,4.435965805007124
66.27023191180868,4.392499477185607
66.13070262066122,4.349462764586661
65.99102607594364,4.3068555834482956
65.85120906237671,4.264677850008528
65.71125836468126,4.222929480505375
65.57118076757807,4.1816103911768465
65.43098305578799,4.1407204982609604
65.29067201403181,4.100259717995732
65.15025442703032,4.0602279666191725
65.00973707950435,4.020625160369301
64.86912675617472,3.9814512154841277
64.72843024176221,3.9427060482016714
64.58765432098764,3.9043895747599446
64.44680577857183,3.866501711396962
64.30589139923558,3.8290423743507396
64.1649179676997,3.7920114798592897
64.02389226868499,3.7554089441606298
63.88282108691227,3.719234683492773
63.74171120710234,3.6834886140937346
63.60056941397601,3.648170652201529
63.4594024922541,3.6132807140541714
63.31821722665742,3.578818715889676
63.17702040190675,3.5447845739460573
63.03581880272292,3.51117820446133
62.89461921382676,3.4779995236735095
62.753428419939034,3.4452484478206093
62.612253205780576,3.4129248931406457
62.471100356072185,3.381028775871633
62.32997665553469,3.349560012251585
62.18888888888888,3.318518518518517
62.04784384085556,3.2879042109104444
61.90684829615557,3.2577170056653806
61.76590903950969,3.227956819021341
61.62503285563872,3.19862356721634
61.4842265292635,3.169717166488392
61.34349684510481,3.1412375330755133
61.20285058788348,3.1131845832157157
61.06229454232031,3.085558233147018
60.921835493136115,3.0583583991074312
60.781480225051695,3.031584997334971
60.64123552278786,3.0052379440676544
60.50110817106542,2.9793171555434923
60.36110495460518,2.9538225480005034
60.22123265812796,2.9287540376766983
60.081498066354555,2.9041115408100944
59.94190796400579,2.8798949736387054
59.80246913580246,2.8561042524005478
59.66318836646537,2.832739293333633
59.524072440715344,2.8098000126759786
59.385128143273185,2.7872863266655994
59.246362258859705,2.765198151540507
59.1077815721957,2.74353540353872
58.96939286800199,2.722297998898249
58.83120293099938,2.7014858538571125
58.69321854590867,2.681098884653324
58.555446497450696,2.6611370075248963
58.41789357034624,2.6416001387098467
58.28056654931611,2.6224881944461886
58.14347221908113,2.6038010909719365
58.006617364362114,2.5855387445251052
57.870008769879846,2.567701071343712
57.73365322035515,2.550287987665767
57.59755750050884,2.5332994097292887
57.46172839506171,2.51673525377229
57.32617268873459,2.500595436032785
57.190897166248256,2.4848798727487917
57.05590861232355,2.46958848015832
56.92121381168127,2.454721174499388
56.786819549042214,2.440277872010009
56.65273260912719,2.4262584889282
56.51895977665703,2.412662941491972
56.38550783635252,2.3994911459393435
56.25238357293447,2.3867430185083274
